time,sim_t,target_x,target_y,target_z,err_x,err_y,err_z,pid_pitch,pid_roll,pid_thrust,wind_x,wind_y,Kp,Ki,Kd
1776376142.722,265.6,105.910,50.676,100.000,0.112,-0.099,-0.043,0.065,-0.000,0.300,-0.281,-0.036,2.1,0.9,1.0
1776376143.156,266.0,105.910,50.676,100.000,0.101,-0.090,-0.024,0.063,0.001,0.300,-0.281,-0.036,2.1,0.9,1.0
1776376143.590,266.4,105.910,50.676,100.000,0.087,-0.077,-0.029,0.062,0.002,0.300,-0.281,-0.036,2.1,0.9,1.0
1776376144.022,266.8,105.910,50.676,100.000,0.072,-0.064,-0.035,0.061,0.003,0.300,-0.281,-0.036,2.1,0.9,1.0
1776376144.456,267.2,105.910,50.676,100.000,0.059,-0.053,-0.045,0.060,0.004,0.300,-0.281,-0.036,2.1,0.9,1.0
1776376144.891,267.6,105.910,50.676,100.000,0.048,-0.042,-0.052,0.059,0.004,0.300,-0.281,-0.036,2.1,0.9,1.0
1776376145.324,268.0,105.910,50.676,100.000,0.038,-0.034,-0.030,0.059,0.005,0.300,-0.281,-0.036,2.1,0.9,1.0
1776376145.757,268.4,105.910,50.676,100.000,0.030,-0.027,-0.033,0.058,0.005,0.300,-0.281,-0.036,2.1,0.9,1.0
1776376146.192,268.8,105.910,50.676,100.000,0.024,-0.021,-0.036,0.058,0.006,0.300,-0.281,-0.036,2.1,0.9,1.0
1776376146.626,269.2,105.910,50.676,100.000,0.019,-0.017,-0.039,0.057,0.006,0.300,-0.281,-0.036,2.1,0.9,1.0
1776376147.059,269.6,105.910,50.676,100.000,0.015,-0.013,-0.046,0.057,0.006,0.300,-0.281,-0.036,2.1,0.9,1.0
1776376147.492,270.0,105.910,50.676,100.000,0.012,-0.010,-0.057,0.057,0.006,0.300,-0.281,-0.036,2.1,0.9,1.0
1776376147.926,270.4,105.910,50.676,100.000,0.009,-0.008,-0.033,0.057,0.007,0.300,-0.281,-0.036,2.1,0.9,1.0
1776376148.359,270.8,105.910,50.676,100.000,0.007,-0.006,-0.033,0.057,0.007,0.300,-0.281,-0.036,2.1,0.9,1.0
1776376148.792,271.2,105.910,50.676,100.000,0.006,-0.005,-0.032,0.057,0.007,0.300,-0.281,-0.036,2.1,0.9,1.0
1776376149.226,271.6,105.910,50.676,100.000,0.004,-0.004,-0.027,0.057,0.007,0.300,-0.281,-0.036,2.1,0.9,1.0
1776376149.659,272.0,105.910,50.676,100.000,0.003,-0.003,-0.026,0.057,0.007,0.326,-0.281,-0.036,2.1,0.9,1.0
1776376150.096,272.4,105.910,50.676,100.000,0.003,-0.002,-0.025,0.056,0.007,0.325,-0.281,-0.036,2.1,0.9,1.0
1776376150.529,272.8,105.910,50.676,100.000,0.002,-0.002,-0.025,0.056,0.007,0.328,-0.281,-0.036,2.1,0.9,1.0
1776376150.962,273.2,105.910,50.676,100.000,0.002,-0.001,-0.022,0.056,0.007,0.318,-0.281,-0.036,2.1,0.9,1.0
1776376151.396,273.6,105.910,50.676,100.000,0.001,-0.001,-0.028,0.056,0.007,0.349,-0.281,-0.036,2.1,0.9,1.0
1776376151.831,274.0,105.910,50.676,100.000,0.001,-0.001,-0.026,0.056,0.007,0.300,-0.281,-0.036,2.1,0.9,1.0
1776376152.265,274.4,105.910,50.676,100.000,0.001,-0.001,-0.018,0.056,0.007,0.301,-0.281,-0.036,2.1,0.9,1.0
1776376152.700,274.8,105.910,50.676,100.000,-0.062,-0.047,-0.039,-0.195,-0.179,0.402,0.924,0.859,2.1,0.9,1.0
1776376153.135,275.2,105.910,50.676,100.000,-0.083,-0.063,-0.055,-0.193,-0.178,0.300,0.924,0.859,2.1,0.9,1.0
1776376153.568,275.6,105.910,50.676,100.000,-0.085,-0.064,-0.012,-0.193,-0.178,0.300,0.924,0.859,2.1,0.9,1.0
1776376154.004,276.0,105.910,50.676,100.000,-0.078,-0.059,-0.026,-0.192,-0.177,0.369,0.924,0.859,2.1,0.9,1.0
1776376154.439,276.4,105.910,50.676,100.000,-0.068,-0.051,-0.031,-0.191,-0.176,0.300,0.924,0.859,2.1,0.9,1.0
1776376154.873,276.8,105.910,50.676,100.000,-0.057,-0.043,-0.038,-0.190,-0.176,0.300,0.924,0.859,2.1,0.9,1.0
1776376155.308,277.2,105.910,50.676,100.000,-0.047,-0.035,-0.051,-0.189,-0.175,0.300,0.924,0.859,2.1,0.9,1.0
1776376155.742,277.6,105.910,50.676,100.000,-0.038,-0.028,-0.031,-0.188,-0.175,0.300,0.924,0.859,2.1,0.9,1.0
1776376156.176,278.0,105.910,50.676,100.000,-0.030,-0.023,-0.034,-0.188,-0.174,0.300,0.924,0.859,2.1,0.9,1.0
1776376156.609,278.4,105.910,50.676,100.000,-0.024,-0.018,-0.039,-0.187,-0.174,0.300,0.924,0.859,2.1,0.9,1.0
1776376157.042,278.8,105.910,50.676,100.000,-0.019,-0.014,-0.046,-0.187,-0.174,0.300,0.924,0.859,2.1,0.9,1.0
1776376157.475,279.2,105.910,50.676,100.000,-0.015,-0.011,-0.061,-0.187,-0.173,0.300,0.924,0.859,2.1,0.9,1.0
1776376157.909,279.6,105.910,50.676,100.000,-0.012,-0.009,-0.014,-0.187,-0.173,0.300,0.924,0.859,2.1,0.9,1.0
1776376158.345,280.0,105.910,50.676,100.000,-0.009,-0.007,-0.035,-0.187,-0.173,0.398,0.924,0.859,2.1,0.9,1.0
1776376158.777,280.4,105.910,50.676,100.000,-0.007,-0.005,-0.049,-0.186,-0.173,0.300,0.924,0.859,2.1,0.9,1.0
1776376159.210,280.8,105.910,50.676,100.000,-0.006,-0.004,-0.020,-0.186,-0.173,0.300,0.924,0.859,2.1,0.9,1.0
1776376159.644,281.2,105.910,50.676,100.000,-0.004,-0.003,-0.016,-0.186,-0.173,0.300,0.924,0.859,2.1,0.9,1.0
1776376160.076,281.6,105.910,50.676,100.000,-0.003,-0.003,-0.023,-0.186,-0.173,0.350,0.924,0.859,2.1,0.9,1.0
1776376160.512,282.0,105.910,50.676,100.000,-0.003,-0.002,-0.022,-0.186,-0.173,0.300,0.924,0.859,2.1,0.9,1.0
1776376160.946,282.4,105.910,50.676,100.000,-0.002,-0.002,-0.016,-0.186,-0.173,0.300,0.924,0.859,2.1,0.9,1.0
1776376161.378,282.8,105.910,50.676,100.000,-0.002,-0.001,-0.035,-0.186,-0.173,0.395,0.924,0.859,2.1,0.9,1.0
1776376161.812,283.2,105.910,50.676,100.000,-0.001,-0.001,-0.049,-0.186,-0.173,0.300,0.924,0.859,2.1,0.9,1.0
1776376162.244,283.6,105.910,50.676,100.000,-0.001,-0.001,-0.027,-0.186,-0.173,0.300,0.924,0.859,2.1,0.9,1.0
1776376162.680,284.0,105.910,50.676,100.000,-0.001,-0.001,-0.029,-0.186,-0.173,0.300,0.924,0.859,2.1,0.9,1.0
1776376163.116,284.4,105.910,50.676,100.000,-0.001,-0.000,-0.030,-0.186,-0.173,0.300,0.924,0.859,2.1,0.9,1.0
1776376163.552,284.8,105.910,50.676,100.000,0.003,0.085,-0.029,-0.171,0.224,0.300,0.850,-1.096,2.1,0.9,1.0
1776376163.990,285.2,105.910,50.676,100.000,0.005,0.131,-0.024,-0.170,0.234,0.300,0.850,-1.096,2.1,0.9,1.0
1776376164.421,285.6,105.910,50.676,100.000,0.005,0.140,-0.026,-0.170,0.232,0.334,0.850,-1.096,2.1,0.9,1.0
1776376164.855,286.0,105.910,50.676,100.000,0.005,0.131,-0.018,-0.171,0.231,0.300,0.850,-1.096,2.1,0.9,1.0
1776376165.290,286.4,105.910,50.676,100.000,0.004,0.115,-0.039,-0.171,0.229,0.401,0.850,-1.096,2.1,0.9,1.0
1776376165.723,286.8,105.910,50.676,100.000,0.004,0.097,-0.055,-0.171,0.228,0.300,0.850,-1.096,2.1,0.9,1.0
1776376166.159,287.2,105.910,50.676,100.000,0.003,0.080,-0.014,-0.171,0.226,0.300,0.850,-1.096,2.1,0.9,1.0
1776376166.594,287.6,105.910,50.676,100.000,0.002,0.065,-0.023,-0.171,0.225,0.352,0.850,-1.096,2.1,0.9,1.0
1776376167.027,288.0,105.910,50.676,100.000,0.002,0.052,-0.022,-0.171,0.224,0.300,0.850,-1.096,2.1,0.9,1.0
1776376167.462,288.4,105.910,50.676,100.000,0.002,0.042,-0.017,-0.171,0.224,0.300,0.850,-1.096,2.1,0.9,1.0
1776376167.894,288.8,105.910,50.676,100.000,0.001,0.033,-0.029,-0.171,0.223,0.368,0.850,-1.096,2.1,0.9,1.0
1776376168.324,289.2,105.910,50.676,100.000,0.001,0.026,-0.034,-0.171,0.223,0.300,0.850,-1.096,2.1,0.9,1.0
1776376168.757,289.6,105.910,50.676,100.000,0.001,0.020,-0.040,-0.171,0.222,0.300,0.850,-1.096,2.1,0.9,1.0
1776376169.190,290.0,105.910,50.676,100.000,0.001,0.016,-0.052,-0.171,0.222,0.300,0.850,-1.096,2.1,0.9,1.0
1776376169.625,290.4,105.910,50.676,100.000,0.000,0.013,-0.038,-0.171,0.222,0.300,0.850,-1.096,2.1,0.9,1.0
1776376170.058,290.8,105.910,50.676,100.000,0.000,0.010,-0.047,-0.171,0.222,0.300,0.850,-1.096,2.1,0.9,1.0
1776376170.493,291.2,105.910,50.676,100.000,0.000,0.008,-0.056,-0.171,0.221,0.300,0.850,-1.096,2.1,0.9,1.0
1776376170.926,291.6,105.910,50.676,100.000,0.000,0.006,-0.026,-0.171,0.221,0.300,0.850,-1.096,2.1,0.9,1.0
1776376171.359,292.0,105.910,50.676,100.000,0.000,0.005,-0.023,-0.171,0.221,0.300,0.850,-1.096,2.1,0.9,1.0
1776376171.792,292.4,105.910,50.676,100.000,0.000,0.004,-0.022,-0.171,0.221,0.321,0.850,-1.096,2.1,0.9,1.0
1776376172.226,292.8,105.910,50.676,100.000,0.000,0.003,-0.025,-0.171,0.221,0.339,0.850,-1.096,2.1,0.9,1.0
1776376172.661,293.2,105.910,50.676,100.000,0.000,0.002,-0.020,-0.171,0.221,0.300,0.850,-1.096,2.1,0.9,1.0
1776376173.094,293.6,105.910,50.676,100.000,0.000,0.002,-0.031,-0.171,0.221,0.367,0.850,-1.096,2.1,0.9,1.0
1776376173.529,294.0,105.910,50.676,100.000,0.000,0.001,-0.035,-0.171,0.221,0.300,0.850,-1.096,2.1,0.9,1.0
1776376173.965,294.4,105.910,50.676,100.000,0.000,0.001,-0.040,-0.171,0.221,0.300,0.850,-1.096,2.1,0.9,1.0
1776376174.397,294.8,105.910,50.676,100.000,0.041,-0.058,-0.050,0.131,-0.214,0.300,-0.388,0.688,2.1,0.9,1.0
1776376174.832,295.2,105.910,50.676,100.000,0.079,-0.113,-0.050,0.086,-0.149,0.300,-0.388,0.688,2.1,0.9,1.0
1776376175.267,295.6,105.910,50.676,100.000,0.089,-0.128,-0.046,0.085,-0.148,0.300,-0.388,0.688,2.1,0.9,1.0
1776376175.700,296.0,105.910,50.676,100.000,0.085,-0.123,-0.057,0.084,-0.147,0.300,-0.388,0.688,2.1,0.9,1.0
1776376176.133,296.4,105.910,50.676,100.000,0.076,-0.109,-0.024,0.083,-0.146,0.300,-0.388,0.688,2.1,0.9,1.0
1776376176.565,296.8,105.910,50.676,100.000,0.064,-0.093,-0.017,0.082,-0.144,0.300,-0.388,0.688,2.1,0.9,1.0
1776376176.999,297.2,105.910,50.676,100.000,0.053,-0.077,-0.034,0.081,-0.143,0.384,-0.388,0.688,2.1,0.9,1.0
1776376177.432,297.6,105.910,50.676,100.000,0.043,-0.063,-0.044,0.080,-0.142,0.300,-0.388,0.688,2.1,0.9,1.0
1776376177.868,298.0,105.910,50.676,100.000,0.035,-0.050,-0.050,0.080,-0.141,0.300,-0.388,0.688,2.1,0.9,1.0
1776376178.303,298.4,105.910,50.676,100.000,0.028,-0.040,-0.031,0.079,-0.140,0.300,-0.388,0.688,2.1,0.9,1.0
1776376178.737,298.8,105.910,50.676,100.000,0.022,-0.032,-0.035,0.079,-0.140,0.300,-0.388,0.688,2.1,0.9,1.0
1776376179.169,299.2,105.910,50.676,100.000,0.017,-0.025,-0.041,0.079,-0.140,0.300,-0.388,0.688,2.1,0.9,1.0
1776376179.603,299.6,105.910,50.676,100.000,0.014,-0.020,-0.052,0.078,-0.139,0.300,-0.388,0.688,2.1,0.9,1.0
1776376180.036,300.0,105.910,50.676,100.000,0.011,-0.015,-0.042,0.078,-0.139,0.300,-0.388,0.688,2.1,0.9,1.0
1776376180.465,300.4,105.910,50.676,100.000,0.008,-0.012,-0.053,0.078,-0.139,0.300,-0.388,0.688,2.1,0.9,1.0
1776376180.899,300.8,105.910,50.676,100.000,0.007,-0.009,-0.036,0.078,-0.139,0.300,-0.388,0.688,2.1,0.9,1.0
1776376181.332,301.2,105.910,50.676,100.000,0.005,-0.007,-0.042,0.078,-0.138,0.300,-0.388,0.688,2.1,0.9,1.0
1776376181.766,301.6,105.910,50.676,100.000,0.004,-0.006,-0.052,0.078,-0.138,0.300,-0.388,0.688,2.1,0.9,1.0
1776376182.199,302.0,105.910,50.676,100.000,0.003,-0.005,-0.043,0.078,-0.138,0.300,-0.388,0.688,2.1,0.9,1.0
1776376182.634,302.4,105.910,50.676,100.000,0.002,-0.004,-0.055,0.078,-0.138,0.300,-0.388,0.688,2.1,0.9,1.0
1776376183.071,302.8,105.910,50.676,100.000,0.002,-0.003,-0.032,0.078,-0.138,0.300,-0.388,0.688,2.1,0.9,1.0
1776376183.507,303.2,105.910,50.676,100.000,0.001,-0.002,-0.033,0.078,-0.138,0.300,-0.388,0.688,2.1,0.9,1.0
1776376183.938,303.6,105.910,50.676,100.000,0.001,-0.002,-0.034,0.078,-0.138,0.300,-0.388,0.688,2.1,0.9,1.0
1776376184.373,304.0,105.910,50.676,100.000,0.001,-0.001,-0.034,0.078,-0.138,0.300,-0.388,0.688,2.1,0.9,1.0
1776376184.809,304.4,105.910,50.676,100.000,0.001,-0.001,-0.032,0.078,-0.138,0.300,-0.388,0.688,2.1,0.9,1.0
1776376185.241,304.8,105.910,50.676,100.000,0.003,-0.014,-0.026,0.078,-0.138,0.300,-0.506,1.347,2.1,0.9,1.0
1776376185.674,305.2,105.910,50.676,100.000,0.007,-0.040,-0.032,0.102,-0.277,0.351,-0.506,1.347,2.1,0.9,1.0
1776376186.110,305.6,105.910,50.676,100.000,0.009,-0.048,-0.030,0.102,-0.277,0.300,-0.506,1.347,2.1,0.9,1.0
1776376186.541,306.0,105.910,50.676,100.000,0.009,-0.047,-0.023,0.102,-0.276,0.300,-0.506,1.347,2.1,0.9,1.0
1776376186.978,306.4,105.910,50.676,100.000,0.008,-0.043,-0.036,0.102,-0.276,0.375,-0.506,1.347,2.1,0.9,1.0
1776376187.413,306.8,105.910,50.676,100.000,0.007,-0.037,-0.042,0.102,-0.275,0.300,-0.506,1.347,2.1,0.9,1.0
1776376187.846,307.2,105.910,50.676,100.000,0.005,-0.031,-0.052,0.102,-0.275,0.300,-0.506,1.347,2.1,0.9,1.0
1776376188.280,307.6,105.910,50.676,100.000,0.004,-0.025,-0.043,0.102,-0.274,0.300,-0.506,1.347,2.1,0.9,1.0
1776376188.714,308.0,105.910,50.676,100.000,0.004,-0.020,-0.055,0.102,-0.274,0.300,-0.506,1.347,2.1,0.9,1.0
1776376189.148,308.4,105.910,50.676,100.000,0.003,-0.016,-0.032,0.102,-0.274,0.300,-0.506,1.347,2.1,0.9,1.0
1776376189.588,308.8,105.910,50.676,100.000,0.002,-0.013,-0.034,0.101,-0.274,0.300,-0.506,1.347,2.1,0.9,1.0
1776376190.024,309.2,105.910,50.676,100.000,0.002,-0.010,-0.036,0.101,-0.273,0.300,-0.506,1.347,2.1,0.9,1.0
1776376190.459,309.6,105.910,50.676,100.000,0.001,-0.008,-0.038,0.101,-0.273,0.300,-0.506,1.347,2.1,0.9,1.0
1776376190.892,310.0,105.910,50.676,100.000,0.001,-0.006,-0.040,0.101,-0.273,0.300,-0.506,1.347,2.1,0.9,1.0
1776376191.323,310.4,105.910,50.676,100.000,0.001,-0.005,-0.044,0.101,-0.273,0.300,-0.506,1.347,2.1,0.9,1.0
1776376191.756,310.8,105.910,50.676,100.000,0.001,-0.004,-0.051,0.101,-0.273,0.300,-0.506,1.347,2.1,0.9,1.0
1776376192.192,311.2,105.910,50.676,100.000,0.001,-0.003,-0.064,0.101,-0.273,0.300,-0.506,1.347,2.1,0.9,1.0
1776376192.627,311.6,105.910,50.676,100.000,0.000,-0.002,-0.018,0.101,-0.273,0.300,-0.506,1.347,2.1,0.9,1.0
1776376193.062,312.0,105.910,50.676,100.000,0.000,-0.002,-0.034,0.101,-0.273,0.383,-0.506,1.347,2.1,0.9,1.0
1776376193.496,312.4,105.910,50.676,100.000,0.000,-0.001,-0.043,0.101,-0.273,0.300,-0.506,1.347,2.1,0.9,1.0
1776376193.932,312.8,105.910,50.676,100.000,0.000,-0.001,-0.054,0.101,-0.273,0.300,-0.506,1.347,2.1,0.9,1.0
1776376194.367,313.2,105.910,50.676,100.000,0.000,-0.001,-0.021,0.101,-0.273,0.300,-0.506,1.347,2.1,0.9,1.0
1776376194.800,313.6,105.910,50.676,100.000,0.000,-0.001,-0.015,0.101,-0.273,0.300,-0.506,1.347,2.1,0.9,1.0
1776376195.230,314.0,105.910,50.676,100.000,0.000,-0.001,-0.033,0.101,-0.273,0.389,-0.506,1.347,2.1,0.9,1.0
1776376195.666,314.4,105.910,50.676,100.000,0.000,-0.000,-0.045,0.101,-0.273,0.300,-0.506,1.347,2.1,0.9,1.0
1776376196.101,314.8,105.910,50.676,100.000,0.000,-0.000,-0.040,0.101,-0.273,0.300,-0.506,1.347,2.1,0.9,1.0
1776376196.530,315.2,105.910,50.676,100.000,-0.104,0.040,-0.056,-0.314,-0.110,0.300,1.474,0.578,2.1,0.9,1.0
1776376196.966,315.6,105.910,50.676,100.000,-0.139,0.054,-0.011,-0.312,-0.111,0.300,1.474,0.578,2.1,0.9,1.0
1776376197.401,316.0,105.910,50.676,100.000,-0.142,0.055,-0.029,-0.311,-0.112,0.387,1.474,0.578,2.1,0.9,1.0
1776376197.836,316.4,105.910,50.676,100.000,-0.130,0.051,-0.041,-0.309,-0.112,0.300,1.474,0.578,2.1,0.9,1.0
1776376198.273,316.8,105.910,50.676,100.000,-0.113,0.044,-0.042,-0.307,-0.113,0.300,1.474,0.578,2.1,0.9,1.0
1776376198.707,317.2,105.910,50.676,100.000,-0.095,0.037,-0.042,-0.306,-0.113,0.300,1.474,0.578,2.1,0.9,1.0
1776376199.142,317.6,105.910,50.676,100.000,-0.078,0.030,-0.044,-0.305,-0.114,0.300,1.474,0.578,2.1,0.9,1.0
1776376199.574,318.0,105.910,50.676,100.000,-0.063,0.025,-0.042,-0.303,-0.114,0.300,1.474,0.578,2.1,0.9,1.0
1776376200.008,318.4,105.910,50.676,100.000,-0.050,0.020,-0.051,-0.303,-0.115,0.300,1.474,0.578,2.1,0.9,1.0
1776376200.443,318.8,105.910,50.676,100.000,-0.040,0.016,-0.023,-0.302,-0.115,0.300,1.474,0.578,2.1,0.9,1.0
1776376200.879,319.2,105.910,50.676,100.000,-0.032,0.012,-0.021,-0.301,-0.115,0.300,1.474,0.578,2.1,0.9,1.0
1776376201.309,319.6,105.910,50.676,100.000,-0.025,0.010,-0.018,-0.301,-0.115,0.316,1.474,0.578,2.1,0.9,1.0
1776376201.742,320.0,105.910,50.676,100.000,-0.019,0.008,-0.027,-0.301,-0.115,0.356,1.474,0.578,2.1,0.9,1.0
1776376202.175,320.4,105.910,50.676,100.000,-0.015,0.006,-0.027,-0.300,-0.116,0.300,1.474,0.578,2.1,0.9,1.0
1776376202.608,320.8,105.910,50.676,100.000,-0.012,0.005,-0.025,-0.300,-0.116,0.300,1.474,0.578,2.1,0.9,1.0
1776376203.041,321.2,105.910,50.676,100.000,-0.009,0.004,-0.018,-0.300,-0.116,0.303,1.474,0.578,2.1,0.9,1.0
1776376203.475,321.6,105.910,50.676,100.000,-0.007,0.003,-0.038,-0.300,-0.116,0.395,1.474,0.578,2.1,0.9,1.0
1776376203.910,322.0,105.910,50.676,100.000,-0.006,0.002,-0.051,-0.300,-0.116,0.300,1.474,0.578,2.1,0.9,1.0
1776376204.345,322.4,105.910,50.676,100.000,-0.004,0.002,-0.027,-0.300,-0.116,0.300,1.474,0.578,2.1,0.9,1.0
1776376204.780,322.8,105.910,50.676,100.000,-0.003,0.001,-0.028,-0.300,-0.116,0.300,1.474,0.578,2.1,0.9,1.0
1776376205.214,323.2,105.910,50.676,100.000,-0.003,0.001,-0.027,-0.299,-0.116,0.300,1.474,0.578,2.1,0.9,1.0
1776376205.649,323.6,105.910,50.676,100.000,-0.002,0.001,-0.022,-0.299,-0.116,0.300,1.474,0.578,2.1,0.9,1.0
1776376206.082,324.0,105.910,50.676,100.000,-0.002,0.001,-0.028,-0.299,-0.116,0.348,1.474,0.578,2.1,0.9,1.0
1776376206.630,324.4,105.910,50.676,100.000,-0.001,0.001,-0.025,-0.299,-0.116,0.300,1.474,0.578,2.1,0.9,1.0
1776376207.060,324.8,105.910,50.676,100.000,-0.001,0.000,-0.021,-0.299,-0.116,0.312,1.474,0.578,2.1,0.9,1.0
1776376207.491,325.2,105.910,50.676,100.000,0.030,-0.028,-0.032,-0.158,-0.247,0.368,0.791,1.215,2.1,0.9,1.0
1776376207.925,325.6,105.910,50.676,100.000,0.046,-0.043,-0.036,-0.155,-0.250,0.300,0.791,1.215,2.1,0.9,1.0
1776376208.357,326.0,105.910,50.676,100.000,0.050,-0.046,-0.042,-0.155,-0.249,0.300,0.791,1.215,2.1,0.9,1.0
1776376208.792,326.4,105.910,50.676,100.000,0.047,-0.043,-0.052,-0.156,-0.249,0.300,0.791,1.215,2.1,0.9,1.0
1776376209.227,326.8,105.910,50.676,100.000,0.041,-0.038,-0.045,-0.156,-0.248,0.300,0.791,1.215,2.1,0.9,1.0
1776376209.658,327.2,105.910,50.676,100.000,0.035,-0.032,-0.058,-0.157,-0.248,0.300,0.791,1.215,2.1,0.9,1.0
1776376210.089,327.6,105.910,50.676,100.000,0.029,-0.026,-0.021,-0.157,-0.247,0.300,0.791,1.215,2.1,0.9,1.0
1776376210.524,328.0,105.910,50.676,100.000,0.023,-0.021,-0.020,-0.157,-0.247,0.319,0.791,1.215,2.1,0.9,1.0
1776376210.958,328.4,105.910,50.676,100.000,0.019,-0.017,-0.025,-0.158,-0.247,0.345,0.791,1.215,2.1,0.9,1.0
1776376211.392,328.8,105.910,50.676,100.000,0.015,-0.014,-0.022,-0.158,-0.246,0.300,0.791,1.215,2.1,0.9,1.0
1776376211.826,329.2,105.910,50.676,100.000,0.012,-0.011,-0.023,-0.158,-0.246,0.330,0.791,1.215,2.1,0.9,1.0
1776376212.261,329.6,105.910,50.676,100.000,0.009,-0.009,-0.019,-0.158,-0.246,0.311,0.791,1.215,2.1,0.9,1.0
1776376212.696,330.0,105.910,50.676,100.000,0.007,-0.007,-0.031,-0.158,-0.246,0.370,0.791,1.215,2.1,0.9,1.0
1776376213.130,330.4,105.910,50.676,100.000,0.006,-0.005,-0.036,-0.159,-0.246,0.300,0.791,1.215,2.1,0.9,1.0
1776376213.564,330.8,105.910,50.676,100.000,0.004,-0.004,-0.043,-0.159,-0.246,0.300,0.791,1.215,2.1,0.9,1.0
1776376213.997,331.2,105.910,50.676,100.000,0.003,-0.003,-0.057,-0.159,-0.246,0.300,0.791,1.215,2.1,0.9,1.0
1776376214.434,331.6,105.910,50.676,100.000,0.003,-0.003,-0.020,-0.159,-0.246,0.300,0.791,1.215,2.1,0.9,1.0
1776376214.869,332.0,105.910,50.676,100.000,0.002,-0.002,-0.019,-0.159,-0.246,0.321,0.791,1.215,2.1,0.9,1.0
1776376215.302,332.4,105.910,50.676,100.000,0.002,-0.002,-0.023,-0.159,-0.245,0.340,0.791,1.215,2.1,0.9,1.0
1776376215.734,332.8,105.910,50.676,100.000,0.001,-0.001,-0.018,-0.159,-0.245,0.300,0.791,1.215,2.1,0.9,1.0
1776376216.166,333.2,105.910,50.676,100.000,0.001,-0.001,-0.029,-0.159,-0.245,0.365,0.791,1.215,2.1,0.9,1.0
1776376216.601,333.6,105.910,50.676,100.000,0.001,-0.001,-0.033,-0.159,-0.245,0.300,0.791,1.215,2.1,0.9,1.0
1776376217.037,334.0,105.910,50.676,100.000,0.001,-0.001,-0.037,-0.159,-0.245,0.300,0.791,1.215,2.1,0.9,1.0
1776376217.472,334.4,105.910,50.676,100.000,0.000,-0.000,-0.043,-0.159,-0.245,0.300,0.791,1.215,2.1,0.9,1.0
1776376217.906,334.8,105.910,50.676,100.000,0.000,-0.000,-0.054,-0.159,-0.245,0.300,0.791,1.215,2.1,0.9,1.0
1776376218.339,335.2,105.910,50.676,100.000,-0.014,0.009,-0.040,-0.266,-0.177,0.300,1.231,0.935,2.1,0.9,1.0
1776376218.772,335.6,105.910,50.676,100.000,-0.028,0.018,-0.048,-0.252,-0.186,0.300,1.231,0.935,2.1,0.9,1.0
1776376219.207,336.0,105.910,50.676,100.000,-0.032,0.020,-0.055,-0.251,-0.186,0.300,1.231,0.935,2.1,0.9,1.0
1776376219.642,336.4,105.910,50.676,100.000,-0.031,0.019,-0.033,-0.251,-0.187,0.300,1.231,0.935,2.1,0.9,1.0
1776376220.079,336.8,105.910,50.676,100.000,-0.027,0.017,-0.036,-0.251,-0.187,0.300,1.231,0.935,2.1,0.9,1.0
1776376220.513,337.2,105.910,50.676,100.000,-0.023,0.015,-0.039,-0.250,-0.187,0.300,1.231,0.935,2.1,0.9,1.0
1776376220.948,337.6,105.910,50.676,100.000,-0.019,0.012,-0.044,-0.250,-0.187,0.300,1.231,0.935,2.1,0.9,1.0
1776376221.381,338.0,105.910,50.676,100.000,-0.016,0.010,-0.054,-0.250,-0.188,0.300,1.231,0.935,2.1,0.9,1.0
1776376221.813,338.4,105.910,50.676,100.000,-0.013,0.008,-0.047,-0.250,-0.188,0.300,1.231,0.935,2.1,0.9,1.0
1776376222.245,338.8,105.910,50.676,100.000,-0.010,0.006,-0.060,-0.249,-0.188,0.300,1.231,0.935,2.1,0.9,1.0
1776376222.678,339.2,105.910,50.676,100.000,-0.008,0.005,-0.020,-0.249,-0.188,0.300,1.231,0.935,2.1,0.9,1.0
1776376223.112,339.6,105.910,50.676,100.000,-0.006,0.004,-0.026,-0.249,-0.188,0.347,1.231,0.935,2.1,0.9,1.0
1776376223.548,340.0,105.910,50.676,100.000,-0.005,0.003,-0.023,-0.249,-0.188,0.300,1.231,0.935,2.1,0.9,1.0
1776376223.983,340.4,105.910,50.676,100.000,-0.004,0.002,-0.020,-0.249,-0.188,0.314,1.231,0.935,2.1,0.9,1.0
1776376224.417,340.8,105.910,50.676,100.000,-0.003,0.002,-0.029,-0.249,-0.188,0.360,1.231,0.935,2.1,0.9,1.0
1776376224.851,341.2,105.910,50.676,100.000,-0.002,0.002,-0.031,-0.249,-0.188,0.300,1.231,0.935,2.1,0.9,1.0
1776376225.284,341.6,105.910,50.676,100.000,-0.002,0.001,-0.031,-0.249,-0.188,0.300,1.231,0.935,2.1,0.9,1.0
1776376225.718,342.0,105.910,50.676,100.000,-0.001,0.001,-0.029,-0.249,-0.188,0.300,1.231,0.935,2.1,0.9,1.0
1776376226.153,342.4,105.910,50.676,100.000,-0.001,0.001,-0.023,-0.249,-0.188,0.300,1.231,0.935,2.1,0.9,1.0
1776376226.586,342.8,105.910,50.676,100.000,-0.001,0.001,-0.034,-0.249,-0.188,0.368,1.231,0.935,2.1,0.9,1.0
1776376227.019,343.2,105.910,50.676,100.000,-0.001,0.000,-0.038,-0.249,-0.188,0.300,1.231,0.935,2.1,0.9,1.0
1776376227.453,343.6,105.910,50.676,100.000,-0.001,0.000,-0.043,-0.249,-0.188,0.300,1.231,0.935,2.1,0.9,1.0
