time,x,y,z,roll,pitch,thrust,voltage,yaw,state
1776375992.067,51.791,52.402,100.020,-0.800,0.800,0.300,11.844,0.000,FLYING
1776375992.636,53.018,51.266,100.016,-0.175,0.800,0.300,11.841,0.000,FLYING
1776375993.072,54.249,50.644,100.023,-0.187,0.800,0.346,11.839,0.000,FLYING
1776375993.509,55.482,50.364,100.020,-0.183,0.800,0.300,11.836,0.000,FLYING
1776375993.943,56.207,50.266,100.019,-0.185,0.120,0.320,11.834,0.000,FLYING
1776375994.379,56.418,50.258,100.024,-0.189,0.130,0.342,11.831,0.000,FLYING
1776375994.815,56.375,50.294,100.020,-0.194,0.146,0.300,11.828,0.000,FLYING
1776375995.247,56.221,50.345,100.026,-0.198,0.164,0.347,11.826,0.000,FLYING
1776375995.682,56.030,50.398,100.023,-0.203,0.180,0.300,11.823,0.000,FLYING
1776375996.114,55.840,50.448,100.020,-0.206,0.195,0.316,11.821,0.000,FLYING
1776375996.549,55.669,50.492,100.028,-0.209,0.207,0.355,11.818,0.000,FLYING
1776375996.983,55.521,50.529,100.028,-0.212,0.217,0.300,11.815,0.000,FLYING
1776375997.419,55.397,50.559,100.024,-0.214,0.225,0.300,11.813,0.000,FLYING
1776375997.854,55.296,50.584,100.024,-0.216,0.232,0.327,11.810,0.000,FLYING
1776375998.286,55.215,50.603,100.022,-0.217,0.237,0.322,11.808,0.000,FLYING
1776375998.722,55.198,50.546,100.025,0.319,-0.115,0.336,11.805,0.000,FLYING
1776375999.157,55.191,50.491,100.018,0.240,-0.059,0.300,11.802,0.000,FLYING
1776375999.591,55.162,50.483,100.036,0.238,-0.056,0.390,11.800,0.000,FLYING
1776376000.025,55.126,50.497,100.048,0.236,-0.053,0.300,11.797,0.000,FLYING
1776376000.455,55.090,50.520,100.038,0.234,-0.050,0.300,11.795,0.000,FLYING
1776376000.889,55.057,50.544,100.050,0.232,-0.048,0.300,11.792,0.000,FLYING
1776376001.321,55.028,50.568,100.034,0.230,-0.046,0.300,11.789,0.000,FLYING
1776376001.758,55.004,50.588,100.040,0.228,-0.044,0.300,11.787,0.000,FLYING
1776376002.192,54.985,50.606,100.051,0.227,-0.043,0.300,11.784,0.000,HOVER
1776376002.767,54.969,50.620,100.040,0.226,-0.042,0.300,11.782,0.000,HOVER
1776376003.205,54.957,50.632,100.050,0.226,-0.041,0.300,11.779,0.000,HOVER
1776376003.672,54.947,50.641,100.045,0.225,-0.040,0.300,11.776,0.000,HOVER
1776376004.108,54.939,50.649,100.060,0.224,-0.040,0.300,11.774,0.000,HOVER
1776376004.538,54.932,50.655,100.012,0.224,-0.040,0.300,11.771,0.000,HOVER
1776376004.975,54.928,50.659,100.034,0.224,-0.039,0.403,11.769,0.000,HOVER
1776376005.412,54.924,50.663,100.051,0.224,-0.039,0.300,11.766,0.000,HOVER
1776376005.845,54.921,50.666,100.007,0.223,-0.039,0.300,11.763,0.000,HOVER
1776376006.281,54.918,50.668,100.026,0.223,-0.039,0.389,11.761,0.000,HOVER
1776376006.714,54.917,50.670,100.039,0.223,-0.039,0.300,11.758,0.000,HOVER
1776376007.147,54.915,50.671,100.035,0.223,-0.039,0.300,11.756,0.000,HOVER
1776376007.582,54.914,50.672,100.052,0.223,-0.038,0.300,11.753,0.000,HOVER
1776376008.016,54.913,50.673,100.008,0.223,-0.038,0.300,11.750,0.000,HOVER
1776376008.448,54.912,50.674,100.027,0.223,-0.038,0.387,11.748,0.000,HOVER
1776376008.882,54.912,50.674,100.039,0.223,-0.038,0.300,11.745,0.000,HOVER
1776376009.315,54.912,50.675,100.039,0.223,-0.038,0.300,11.743,0.000,HOVER
1776376009.750,54.923,50.717,100.044,0.223,-0.038,0.300,11.740,0.000,HOVER
1776376010.211,54.945,50.798,100.032,-0.209,-0.159,0.300,11.737,0.000,FLYING
1776376010.677,54.952,50.824,100.042,-0.209,-0.159,0.300,11.735,0.000,FLYING
1776376011.106,54.951,50.822,100.049,-0.207,-0.158,0.300,11.732,0.000,HOVER
1776376011.541,54.947,50.808,100.030,-0.206,-0.158,0.300,11.730,0.000,HOVER
1776376011.972,54.942,50.789,100.034,-0.204,-0.157,0.300,11.727,0.000,HOVER
1776376012.409,54.937,50.770,100.040,-0.202,-0.157,0.300,11.724,0.000,HOVER
1776376012.847,54.932,50.753,100.050,-0.201,-0.156,0.300,11.722,0.000,HOVER
1776376013.281,54.928,50.738,100.046,-0.200,-0.156,0.300,11.719,0.000,HOVER
1776376013.716,54.924,50.726,100.056,-0.199,-0.156,0.300,11.717,0.000,HOVER
1776376014.152,54.921,50.716,100.025,-0.199,-0.156,0.300,11.714,0.000,HOVER
1776376014.587,54.919,50.707,100.021,-0.198,-0.156,0.300,11.711,0.000,HOVER
1776376015.024,54.917,50.701,100.026,-0.198,-0.155,0.345,11.709,0.000,HOVER
1776376015.456,54.915,50.695,100.022,-0.197,-0.155,0.300,11.706,0.000,HOVER
1776376015.890,54.914,50.691,100.024,-0.197,-0.155,0.331,11.704,0.000,HOVER
1776376016.323,54.913,50.688,100.019,-0.197,-0.155,0.309,11.701,0.000,HOVER
1776376016.756,54.913,50.685,100.033,-0.197,-0.155,0.377,11.698,0.000,HOVER
1776376017.190,54.912,50.683,100.040,-0.197,-0.155,0.300,11.696,0.000,HOVER
1776376017.624,54.912,50.682,100.053,-0.197,-0.155,0.300,11.693,0.000,HOVER
1776376018.060,54.911,50.681,100.029,-0.196,-0.155,0.300,11.691,0.000,HOVER
1776376018.492,54.911,50.680,100.029,-0.196,-0.155,0.300,11.688,0.000,HOVER
1776376018.927,54.911,50.679,100.028,-0.196,-0.155,0.300,11.685,0.000,HOVER
1776376019.363,54.911,50.678,100.022,-0.196,-0.155,0.300,11.683,0.000,HOVER
1776376019.797,54.911,50.678,100.032,-0.196,-0.155,0.364,11.680,0.000,HOVER
1776376020.232,54.910,50.677,100.035,-0.196,-0.155,0.300,11.678,0.000,HOVER
1776376020.667,54.910,50.677,100.038,-0.196,-0.155,0.300,11.675,0.000,HOVER
1776376021.102,54.798,50.691,100.043,-0.251,0.293,0.300,11.672,0.000,FLYING
1776376021.534,54.760,50.695,100.052,-0.251,0.292,0.300,11.670,0.000,FLYING
1776376021.968,54.757,50.696,100.051,-0.251,0.290,0.300,11.667,0.000,HOVER
1776376022.399,54.769,50.694,100.049,-0.251,0.288,0.300,11.665,0.000,HOVER
1776376022.834,54.788,50.692,100.053,-0.251,0.286,0.300,11.662,0.000,HOVER
1776376023.267,54.808,50.689,100.040,-0.250,0.285,0.300,11.659,0.000,HOVER
1776376023.701,54.826,50.687,100.049,-0.250,0.284,0.300,11.657,0.000,HOVER
1776376024.136,54.842,50.685,100.051,-0.250,0.282,0.300,11.654,0.000,HOVER
1776376024.568,54.856,50.683,100.042,-0.250,0.281,0.300,11.652,0.000,HOVER
1776376025.004,54.867,50.682,100.055,-0.250,0.281,0.300,11.649,0.000,HOVER
1776376025.441,54.876,50.680,100.030,-0.250,0.280,0.300,11.646,0.000,HOVER
1776376025.877,54.883,50.680,100.030,-0.250,0.280,0.300,11.644,0.000,HOVER
1776376026.312,54.889,50.679,100.028,-0.250,0.279,0.300,11.641,0.000,HOVER
1776376026.746,54.894,50.678,100.020,-0.250,0.279,0.300,11.639,0.000,HOVER
1776376027.178,54.897,50.678,100.039,-0.250,0.279,0.395,11.636,0.000,HOVER
1776376027.615,54.900,50.677,100.052,-0.250,0.278,0.300,11.633,0.000,HOVER
1776376028.049,54.902,50.677,100.029,-0.250,0.278,0.300,11.631,0.000,HOVER
1776376028.482,54.904,50.677,100.030,-0.250,0.278,0.300,11.628,0.000,HOVER
1776376028.916,54.905,50.677,100.029,-0.250,0.278,0.300,11.626,0.000,HOVER
1776376029.354,54.906,50.677,100.026,-0.250,0.278,0.300,11.623,0.000,HOVER
1776376029.786,54.907,50.677,100.021,-0.249,0.278,0.311,11.620,0.000,HOVER
1776376030.220,54.908,50.676,100.033,-0.249,0.278,0.370,11.618,0.000,HOVER
1776376030.655,54.908,50.676,100.038,-0.249,0.278,0.300,11.615,0.000,HOVER
1776376031.088,54.909,50.676,100.046,-0.249,0.278,0.300,11.613,0.000,HOVER
1776376031.524,54.909,50.676,100.060,-0.249,0.278,0.300,11.610,0.000,HOVER
1776376031.962,54.938,50.562,100.016,0.285,0.145,0.300,11.607,0.000,FLYING
1776376032.397,54.954,50.500,100.029,0.295,0.141,0.369,11.605,0.000,FLYING
1776376032.827,54.957,50.488,100.034,0.293,0.142,0.300,11.602,0.000,HOVER
1776376033.259,54.954,50.500,100.041,0.291,0.142,0.300,11.600,0.000,HOVER
1776376033.697,54.949,50.521,100.055,0.289,0.143,0.300,11.597,0.000,HOVER
1776376034.133,54.943,50.546,100.026,0.287,0.143,0.300,11.594,0.000,HOVER
1776376034.568,54.937,50.569,100.024,0.285,0.144,0.300,11.592,0.000,HOVER
1776376035.001,54.932,50.589,100.018,0.284,0.144,0.307,11.589,0.000,HOVER
1776376035.435,54.928,50.606,100.034,0.283,0.144,0.382,11.587,0.000,HOVER
1776376035.871,54.924,50.620,100.043,0.282,0.145,0.300,11.584,0.000,HOVER
1776376036.304,54.921,50.632,100.056,0.281,0.145,0.300,11.581,0.000,HOVER
1776376036.736,54.919,50.641,100.018,0.280,0.145,0.300,11.579,0.000,HOVER
1776376037.169,54.917,50.649,100.020,0.280,0.145,0.331,11.576,0.000,HOVER
1776376037.601,54.915,50.655,100.016,0.279,0.145,0.309,11.574,0.000,HOVER
1776376038.036,54.914,50.659,100.030,0.279,0.145,0.376,11.571,0.000,HOVER
1776376038.474,54.913,50.663,100.037,0.279,0.145,0.300,11.568,0.000,HOVER
1776376038.911,54.913,50.666,100.049,0.279,0.145,0.300,11.566,0.000,HOVER
1776376039.345,54.912,50.668,100.035,0.278,0.145,0.300,11.563,0.000,HOVER
1776376039.776,54.912,50.670,100.044,0.278,0.145,0.300,11.561,0.000,HOVER
1776376040.209,54.911,50.671,100.057,0.278,0.145,0.300,11.558,0.000,HOVER
1776376040.643,54.911,50.672,100.017,0.278,0.145,0.300,11.555,0.000,HOVER
1776376041.081,54.911,50.673,100.022,0.278,0.145,0.342,11.553,0.000,HOVER
1776376041.514,54.911,50.674,100.019,0.278,0.145,0.300,11.550,0.000,HOVER
1776376041.948,54.911,50.674,100.025,0.278,0.145,0.347,11.548,0.000,HOVER
1776376042.381,54.910,50.675,100.022,0.278,0.146,0.300,11.545,0.000,HOVER
1776376042.813,54.903,50.709,100.020,0.026,0.200,0.318,11.542,0.000,FLYING
1776376043.245,54.896,50.742,100.026,0.061,0.192,0.349,11.540,0.000,FLYING
1776376043.679,54.894,50.751,100.024,0.061,0.192,0.300,11.537,0.000,HOVER
1776376044.111,54.895,50.748,100.017,0.062,0.192,0.303,11.535,0.000,HOVER
1776376044.544,54.896,50.740,100.037,0.063,0.192,0.396,11.532,0.000,HOVER
1776376044.979,54.898,50.730,100.051,0.064,0.191,0.300,11.529,0.000,HOVER
1776376045.413,54.900,50.721,100.026,0.064,0.191,0.300,11.527,0.000,HOVER
1776376045.845,54.902,50.713,100.026,0.065,0.191,0.300,11.524,0.000,HOVER
1776376046.279,54.904,50.706,100.023,0.065,0.191,0.300,11.522,0.000,HOVER
1776376046.713,54.905,50.700,100.021,0.066,0.191,0.320,11.519,0.000,HOVER
1776376047.148,54.906,50.695,100.026,0.066,0.191,0.343,11.516,0.000,HOVER
1776376047.580,54.907,50.691,100.021,0.066,0.191,0.300,11.514,0.000,HOVER
1776376048.017,54.908,50.688,100.026,0.067,0.191,0.345,11.511,0.000,HOVER
1776376048.452,54.908,50.685,100.023,0.067,0.191,0.300,11.509,0.000,HOVER
1776376048.885,54.909,50.683,100.023,0.067,0.191,0.327,11.506,0.000,HOVER
1776376049.319,54.909,50.682,100.021,0.067,0.191,0.321,11.503,0.000,HOVER
1776376049.749,54.909,50.681,100.025,0.067,0.191,0.339,11.501,0.000,HOVER
1776376050.183,54.909,50.680,100.019,0.067,0.191,0.300,11.498,0.000,HOVER
1776376050.616,54.909,50.679,100.032,0.067,0.191,0.371,11.496,0.000,HOVER
1776376051.051,54.910,50.678,100.037,0.067,0.191,0.300,11.493,0.000,HOVER
1776376051.486,54.910,50.678,100.046,0.067,0.191,0.300,11.490,0.000,HOVER
1776376051.923,54.910,50.677,100.058,0.067,0.191,0.300,11.488,0.000,HOVER
1776376052.356,54.910,50.677,100.019,0.067,0.191,0.300,11.485,0.000,HOVER
1776376052.790,54.910,50.677,100.022,0.067,0.191,0.336,11.483,0.000,HOVER
1776376053.225,54.910,50.677,100.016,0.067,0.191,0.300,11.480,0.000,HOVER
1776376053.656,54.948,50.654,100.035,0.067,0.191,0.393,11.477,0.000,HOVER
1776376054.090,55.022,50.609,100.048,0.307,-0.206,0.300,11.475,0.000,FLYING
1776376054.524,55.046,50.594,100.031,0.306,-0.205,0.300,11.472,0.000,HOVER
1776376054.960,55.044,50.595,100.038,0.306,-0.204,0.300,11.470,0.000,HOVER
1776376055.391,55.031,50.603,100.049,0.305,-0.202,0.300,11.467,0.000,HOVER
1776376055.825,55.014,50.614,100.040,0.304,-0.201,0.300,11.464,0.000,HOVER
1776376056.262,54.997,50.624,100.053,0.303,-0.199,0.300,11.462,0.000,HOVER
1776376056.693,54.981,50.634,100.030,0.302,-0.198,0.300,11.459,0.000,HOVER
1776376057.129,54.967,50.642,100.031,0.301,-0.197,0.300,11.457,0.000,HOVER
1776376057.566,54.956,50.649,100.032,0.301,-0.197,0.300,11.454,0.000,HOVER
1776376058.003,54.946,50.654,100.030,0.301,-0.196,0.300,11.451,0.000,HOVER
1776376058.437,54.939,50.659,100.025,0.300,-0.195,0.300,11.449,0.000,HOVER
1776376058.871,54.933,50.663,100.029,0.300,-0.195,0.344,11.446,0.000,HOVER
1776376059.308,54.928,50.666,100.025,0.300,-0.195,0.300,11.444,0.000,HOVER
1776376059.746,54.924,50.668,100.027,0.300,-0.195,0.337,11.441,0.000,HOVER
1776376060.179,54.921,50.670,100.020,0.300,-0.194,0.300,11.438,0.000,HOVER
1776376060.611,54.919,50.671,100.036,0.300,-0.194,0.384,11.436,0.000,HOVER
1776376061.042,54.917,50.672,100.045,0.299,-0.194,0.300,11.433,0.000,HOVER
1776376061.479,54.915,50.673,100.053,0.299,-0.194,0.300,11.431,0.000,HOVER
1776376061.913,54.914,50.674,100.029,0.299,-0.194,0.300,11.428,0.000,HOVER
1776376062.347,54.913,50.674,100.029,0.299,-0.194,0.300,11.425,0.000,HOVER
1776376062.780,54.912,50.675,100.027,0.299,-0.194,0.300,11.423,0.000,HOVER
1776376063.210,54.912,50.675,100.019,0.299,-0.194,0.300,11.420,0.000,HOVER
1776376063.646,54.912,50.675,100.038,0.299,-0.194,0.393,11.418,0.000,HOVER
1776376064.079,54.911,50.676,100.050,0.299,-0.194,0.300,11.415,0.000,HOVER
1776376064.508,54.911,50.676,100.034,0.299,-0.194,0.300,11.412,0.000,HOVER
1776376064.943,54.804,50.808,100.041,-0.230,0.234,0.300,11.410,0.000,FLYING
1776376065.376,54.768,50.853,100.053,-0.228,0.232,0.300,11.407,0.000,FLYING
1776376065.808,54.764,50.857,100.032,-0.226,0.231,0.300,11.405,0.000,HOVER
1776376066.245,54.776,50.842,100.036,-0.224,0.229,0.300,11.402,0.000,HOVER
1776376066.680,54.794,50.820,100.041,-0.222,0.227,0.300,11.399,0.000,HOVER
1776376067.115,54.813,50.797,100.049,-0.220,0.226,0.300,11.397,0.000,HOVER
1776376067.549,54.830,50.775,100.056,-0.218,0.224,0.300,11.394,0.000,HOVER
1776376067.981,54.845,50.756,100.033,-0.217,0.223,0.300,11.392,0.000,HOVER
1776376068.415,54.858,50.740,100.035,-0.216,0.222,0.300,11.389,0.000,HOVER
1776376068.845,54.869,50.727,100.038,-0.215,0.222,0.300,11.386,0.000,HOVER
1776376069.280,54.878,50.716,100.041,-0.214,0.221,0.300,11.384,0.000,HOVER
1776376069.713,54.884,50.708,100.047,-0.214,0.221,0.300,11.381,0.000,HOVER
1776376070.148,54.890,50.701,100.060,-0.213,0.220,0.300,11.379,0.000,HOVER
1776376070.583,54.894,50.696,100.029,-0.213,0.220,0.300,11.376,0.000,HOVER
1776376071.019,54.898,50.691,100.025,-0.213,0.220,0.300,11.373,0.000,HOVER
1776376071.456,54.900,50.688,100.026,-0.212,0.220,0.333,11.371,0.000,HOVER
1776376071.890,54.903,50.686,100.019,-0.212,0.220,0.303,11.368,0.000,HOVER
1776376072.324,54.904,50.683,100.038,-0.212,0.219,0.394,11.366,0.000,HOVER
1776376072.758,54.905,50.682,100.051,-0.212,0.219,0.300,11.363,0.000,HOVER
1776376073.196,54.906,50.681,100.031,-0.212,0.219,0.300,11.360,0.000,HOVER
1776376073.630,54.907,50.680,100.035,-0.212,0.219,0.300,11.358,0.000,HOVER
1776376074.065,54.908,50.679,100.042,-0.212,0.219,0.300,11.355,0.000,HOVER
1776376074.499,54.908,50.678,100.053,-0.212,0.219,0.300,11.353,0.000,HOVER
1776376074.933,54.909,50.678,100.038,-0.212,0.219,0.300,11.350,0.000,HOVER
1776376075.368,54.909,50.677,100.046,-0.212,0.219,0.300,11.347,0.000,HOVER
1776376075.803,54.913,50.566,100.060,0.310,0.202,0.300,11.345,0.000,FLYING
1776376076.234,54.915,50.505,100.015,0.319,0.202,0.300,11.342,0.000,FLYING
1776376076.668,54.967,50.493,100.030,0.318,0.800,0.377,11.340,0.000,HOVER
1776376077.102,55.552,50.505,100.038,0.315,0.800,0.300,11.337,0.000,FLYING
1776376077.534,56.516,50.526,100.051,0.313,0.800,0.300,11.334,0.000,FLYING
1776376077.968,57.678,50.549,100.029,0.311,0.800,0.300,11.332,0.000,FLYING
1776376078.400,58.943,50.571,100.032,0.309,0.800,0.300,11.329,0.000,FLYING
1776376078.834,60.261,50.591,100.035,0.308,0.800,0.300,11.327,0.000,FLYING
1776376079.331,61.608,50.608,100.038,0.307,0.800,0.300,11.324,0.000,FLYING
1776376079.763,62.970,50.622,100.043,0.306,0.800,0.300,11.321,0.000,FLYING
1776376080.196,64.339,50.633,100.053,0.305,0.800,0.300,11.319,0.000,FLYING
1776376080.630,65.712,50.642,100.047,0.305,0.800,0.300,11.316,0.000,FLYING
1776376081.063,67.088,50.650,100.061,0.304,0.800,0.300,11.314,0.000,FLYING
1776376081.498,68.464,50.655,100.017,0.304,0.800,0.300,11.311,0.000,FLYING
1776376081.931,69.841,50.660,100.029,0.303,0.800,0.366,11.308,0.000,FLYING
1776376082.362,71.218,50.663,100.033,0.303,0.800,0.300,11.306,0.000,FLYING
1776376082.797,72.596,50.666,100.038,0.303,0.800,0.300,11.303,0.000,FLYING
1776376083.232,73.973,50.668,100.046,0.303,0.800,0.300,11.301,0.000,FLYING
1776376083.669,75.351,50.670,100.058,0.303,0.800,0.300,11.298,0.000,FLYING
1776376084.101,76.729,50.671,100.021,0.303,0.800,0.300,11.295,0.000,FLYING
1776376084.537,78.106,50.673,100.020,0.303,0.800,0.321,11.293,0.000,FLYING
1776376084.971,79.484,50.673,100.024,0.303,0.800,0.341,11.290,0.000,FLYING
1776376085.404,80.862,50.674,100.019,0.302,0.800,0.300,11.288,0.000,FLYING
1776376085.838,82.239,50.674,100.028,0.302,0.800,0.358,11.285,0.000,FLYING
1776376086.268,83.617,50.675,100.029,0.302,0.800,0.300,11.282,0.000,FLYING
1776376086.702,85.094,50.735,100.028,-0.138,0.800,0.300,11.280,0.000,FLYING
1776376087.136,86.947,50.791,100.022,-0.075,0.800,0.300,11.277,0.000,FLYING
1776376087.572,89.017,50.806,100.031,-0.074,0.800,0.358,11.275,0.000,FLYING
1776376088.007,91.201,50.801,100.031,-0.072,0.800,0.300,11.272,0.000,FLYING
1776376088.442,93.445,50.787,100.030,-0.071,0.800,0.300,11.269,0.000,FLYING
1776376088.874,95.719,50.771,100.024,-0.070,0.800,0.300,11.267,0.000,FLYING
1776376089.309,98.010,50.754,100.029,-0.068,0.800,0.347,11.264,0.000,FLYING
1776376089.745,100.309,50.740,100.026,-0.067,0.800,0.300,11.262,0.000,FLYING
1776376090.178,102.612,50.727,100.023,-0.067,0.800,0.319,11.259,0.000,FLYING
1776376090.612,104.839,50.717,100.028,-0.066,-0.070,0.346,11.256,0.000,FLYING
1776376091.043,106.055,50.709,100.025,-0.065,-0.300,0.300,11.254,0.000,FLYING
1776376091.476,106.503,50.702,100.023,-0.065,-0.295,0.322,11.251,0.000,FLYING
1776376091.912,106.560,50.696,100.026,-0.065,-0.280,0.337,11.249,0.000,HOVER
1776376092.345,106.434,50.692,100.019,-0.064,-0.260,0.300,11.246,0.000,FLYING
1776376092.778,106.237,50.689,100.036,-0.064,-0.241,0.387,11.243,0.000,FLYING
1776376093.208,106.025,50.686,100.046,-0.064,-0.224,0.300,11.241,0.000,FLYING
1776376093.643,105.826,50.684,100.046,-0.064,-0.209,0.300,11.238,0.000,FLYING
1776376094.077,105.652,50.682,100.047,-0.064,-0.197,0.300,11.236,0.000,FLYING
1776376094.511,105.504,50.681,100.045,-0.064,-0.187,0.300,11.233,0.000,FLYING
1776376094.946,105.382,50.680,100.050,-0.064,-0.179,0.300,11.230,0.000,FLYING
1776376095.380,105.283,50.679,100.037,-0.063,-0.172,0.300,11.228,0.000,FLYING
1776376095.815,105.204,50.678,100.047,-0.063,-0.167,0.300,11.225,0.000,FLYING
1776376096.250,105.141,50.678,100.048,-0.063,-0.163,0.300,11.223,0.000,FLYING
1776376096.683,105.091,50.678,100.045,-0.063,-0.160,0.300,11.220,0.000,FLYING
1776376097.118,105.052,50.677,100.055,-0.063,-0.158,0.300,11.217,0.000,FLYING
1776376097.551,105.001,50.696,100.024,-0.063,-0.156,0.300,11.215,0.000,FLYING
1776376097.982,104.937,50.734,100.020,-0.267,0.055,0.300,11.212,0.000,FLYING
1776376098.415,104.906,50.746,100.026,-0.266,0.056,0.346,11.210,0.000,FLYING
1776376098.881,104.892,50.745,100.022,-0.266,0.057,0.300,11.207,0.000,HOVER
1776376099.313,104.887,50.739,100.022,-0.265,0.056,0.325,11.204,0.000,HOVER
1776376099.747,104.887,50.730,100.023,-0.264,0.056,0.329,11.202,0.000,HOVER
1776376100.182,104.889,50.721,100.020,-0.263,0.056,0.316,11.199,0.000,HOVER
1776376100.613,104.892,50.713,100.028,-0.263,0.056,0.357,11.197,0.000,HOVER
1776376101.047,104.895,50.706,100.029,-0.262,0.055,0.300,11.194,0.000,HOVER
1776376101.477,104.898,50.700,100.026,-0.262,0.055,0.300,11.191,0.000,HOVER
1776376101.910,104.900,50.695,100.019,-0.261,0.055,0.300,11.189,0.000,HOVER
1776376102.377,104.902,50.691,100.039,-0.261,0.055,0.397,11.186,0.000,HOVER
1776376102.813,104.904,50.688,100.052,-0.261,0.055,0.300,11.184,0.000,HOVER
1776376103.248,104.905,50.685,100.024,-0.261,0.055,0.300,11.181,0.000,HOVER
1776376103.680,104.906,50.683,100.021,-0.261,0.055,0.300,11.178,0.000,HOVER
1776376104.113,104.907,50.682,100.021,-0.261,0.055,0.326,11.176,0.000,HOVER
1776376104.548,104.908,50.681,100.021,-0.261,0.055,0.326,11.173,0.000,HOVER
1776376104.983,104.908,50.680,100.021,-0.260,0.055,0.326,11.171,0.000,HOVER
1776376105.418,104.909,50.679,100.021,-0.260,0.055,0.326,11.168,0.000,HOVER
1776376105.852,104.909,50.678,100.021,-0.260,0.055,0.325,11.165,0.000,HOVER
1776376106.287,104.909,50.678,100.021,-0.260,0.055,0.328,11.163,0.000,HOVER
1776376106.726,104.909,50.677,100.019,-0.260,0.054,0.317,11.160,0.000,HOVER
1776376107.161,104.910,50.677,100.027,-0.260,0.054,0.352,11.158,0.000,HOVER
1776376107.596,104.910,50.677,100.026,-0.260,0.054,0.300,11.155,0.000,HOVER
1776376108.030,104.910,50.677,100.020,-0.260,0.054,0.300,11.152,0.000,HOVER
1776376108.464,104.910,50.677,100.030,-0.260,0.054,0.362,11.150,0.000,HOVER
1776376108.895,104.983,50.619,100.032,-0.029,-0.238,0.300,11.147,0.000,FLYING
1776376109.328,105.008,50.600,100.034,-0.031,-0.236,0.300,11.145,0.000,FLYING
1776376109.761,105.010,50.598,100.035,-0.032,-0.235,0.300,11.142,0.000,HOVER
1776376110.196,105.002,50.604,100.036,-0.033,-0.234,0.300,11.139,0.000,HOVER
1776376110.632,104.989,50.614,100.035,-0.034,-0.233,0.300,11.137,0.000,HOVER
1776376111.064,104.977,50.624,100.033,-0.034,-0.232,0.300,11.134,0.000,HOVER
1776376111.499,104.965,50.633,100.028,-0.035,-0.231,0.300,11.132,0.000,HOVER
1776376111.934,104.954,50.641,100.030,-0.036,-0.230,0.340,11.129,0.000,HOVER
1776376112.368,104.945,50.648,100.024,-0.036,-0.230,0.300,11.126,0.000,HOVER
1776376112.803,104.938,50.654,100.033,-0.036,-0.229,0.360,11.124,0.000,HOVER
1776376113.236,104.932,50.659,100.034,-0.037,-0.229,0.300,11.121,0.000,HOVER
1776376113.669,104.928,50.662,100.034,-0.037,-0.229,0.300,11.119,0.000,HOVER
1776376114.103,104.924,50.665,100.032,-0.037,-0.228,0.300,11.116,0.000,HOVER
1776376114.537,104.921,50.668,100.026,-0.037,-0.228,0.300,11.113,0.000,HOVER
1776376114.971,104.918,50.670,100.031,-0.037,-0.228,0.346,11.111,0.000,HOVER
1776376115.405,104.917,50.671,100.027,-0.038,-0.228,0.300,11.108,0.000,HOVER
1776376115.838,104.915,50.672,100.025,-0.038,-0.228,0.325,11.106,0.000,HOVER
1776376116.268,104.914,50.673,100.025,-0.038,-0.228,0.328,11.103,0.000,HOVER
